name,2_1_1,2_1_2,2_1_3,2_1_4,2_1_5,2_3_1,2_3_2,2_3_3,2_3_4,2_3_5,FC_3
Hspa5,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.401272572,-1.034732299,-1.077865748,-0.901449229,-0.416167538,-0.339734785
Hspa8,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.401272572,-1.034732299,-1.077865748,-0.901449229,-0.416167538,-0.339734785
Ica,1.184875671,1.196728954,1.10130947,1.131255519,0.78704563,0.397738034,0.375854659,0.407935804,0.219366535,-0.795564222,-1.30607855
Idh2,0.356879972,0.335836284,0.182948232,0.228645824,0.157275104,-1.085664868,-1.165150664,-1.015225723,-1.108365072,-0.172440486,-1.741077944
Igfals,0.120372751,-0.059652553,-0.126520135,-0.034587688,0.193440068,-1.075134313,-1.20356481,-1.260448331,-0.620238108,-0.559644298,-1.442390536
Il1rap,-0.348225431,-0.733720432,-0.445266031,-0.384758573,-0.171424771,-0.872303216,-0.646499937,-1.001059543,-1.380198438,-0.653414411,-0.777492238
Itih1,1.132292867,1.246405123,1.209283712,1.187626213,0.983198588,0.803309626,0.80095245,0.708324508,0.68259209,0.892367808,-0.499027672
Itih2,0.730794357,0.32256062,0.274897404,0.383029209,0.645338986,1.106904644,1.190840593,1.071557049,1.044204662,0.517733561,0.801086539
Itih3,0.300791129,-0.241802003,-0.00623564,-0.097776853,0.120755277,0.825697221,0.772799173,0.907533408,0.856803803,1.036442425,1.266587551
Itih4,0.380711702,0.292645775,0.340799383,0.539939159,0.682935307,1.306316156,1.317474314,1.34137625,1.260650154,1.512228123,1.332056007
Klkb1,0.416856059,0.30961816,0.399790771,0.471797026,0.407359943,0.967080329,0.824897799,0.829832825,0.865422083,0.445206302,0.607541541
Kng1,1.230783517,1.013766174,1.114277358,1.046301338,1.309895516,0.743508707,0.735415845,0.875714654,0.843376298,0.043703518,-0.644847433
Krt10,-0.604472274,-0.474055275,-0.581529399,-0.437613611,-0.524400542,-0.988878072,-0.748553385,-0.972118144,-0.882990499,-0.789582743,-0.553659748
Lap3,-0.331667695,-0.253723863,0.194823687,-0.331317593,-0.579432734,-0.851072519,-0.39262496,-1.116081823,-1.051521344,-0.756551912,-0.855315688
Lcat,-1.542467351,-1.151460436,-1.524899746,-1.470535463,-1.103725885,-1.22165609,-0.968463664,-1.158793765,-0.582411616,-0.645884338,0.567632267
Lifr,0.539458506,-0.223756546,0.457662551,-0.510335612,-0.322088705,0.201904078,0.12227349,0.19122539,0.341884924,-0.150946824,0.261777121
Loxl1,-0.151550131,0.020536652,-0.15681749,-0.337352302,-0.683073878,-0.555403876,-0.76357992,-0.447295725,-0.450658021,-0.439886393,-0.399110518
Lrp1,-1.24282809,-1.347696256,-0.796013152,-1.575426721,-1.266686145,-1.368918932,-0.811689728,-0.65031952,-0.716681993,-0.959668482,0.456492137
Man1a,-1.451854916,-1.600702592,-1.157831349,-1.184009476,-0.731649487,-1.288210225,-0.659893099,-0.816925587,-0.722552145,-0.359691992,0.572437311
Masp1,-0.495090083,-0.317331608,-0.862580917,-0.260719008,0.172053082,-0.077730616,-0.871751047,-1.120695183,-0.879338012,-0.989418394,-0.661637684
Masp2,0.226129615,-0.032600109,-0.083757629,0.26021161,0.13314925,-0.620403865,-0.916653867,0.28179974,-0.87197228,-0.326599917,-0.881783261
Mbl1,0.494183407,0.59801752,0.962179145,0.889103424,0.44665198,0.413040212,0.467704505,0.684042026,0.65964662,0.391241752,-0.181112777
