name,2_1_1,2_1_2,2_1_3,2_1_4,2_1_5,2_6_1,2_6_2,2_6_3,2_6_4,2_6_5,FC_6
C1qa,0.192485126,-0.245238983,-0.356243602,-0.020835563,0.119621624,0.839335125,0.48694604,0.754847867,0.915611675,0.749823771,1.333073111
C1qb,1.234367352,1.377671525,1.13355527,1.410970549,0.241665578,0.966415103,1.203808742,0.620404417,0.563559661,0.690191601,-0.273240616
C1qc,0.641727484,0.798621715,0.585751693,0.542002479,-1.441654554,-0.126862395,-0.849273107,-0.371504841,-0.94726623,-0.603998397,-1.266113044
C1ra,0.167644633,-0.023464564,-0.029695777,0.046139693,0.147931992,0.125523682,0.604224595,0.634428281,0.780673954,0.802849324,0.886562314
C1rb,0.167644633,-0.023464564,-0.029695777,0.046139693,0.147931992,0.125523682,0.604224595,0.634428281,0.780673954,0.802849324,0.886562314
C1s1,-1.59107993,-1.330010239,-1.386880877,-1.000869825,-0.859037806,-0.546042566,-1.23109411,-0.973070013,-1.380131107,-1.093512331,0.125125551
C1s2,-0.931153676,-0.704529714,-0.223200466,-0.555130181,-0.251390188,-0.028025296,0.102069524,0.482166519,0.538532029,0.470182257,1.331684489
C2,-1.477265918,-0.513779944,-0.375505209,-0.541783709,-0.557914759,-0.560030728,-0.396362634,-1.010065285,-1.237403503,-1.163539164,-0.39229576
C3,2.054531514,2.052668175,2.045584744,1.95076151,2.02052695,2.265056752,2.2298162,2.077157797,2.093867439,2.076467536,0.496167023
C4b,1.222744522,1.259961517,1.307869007,1.359565344,1.319245773,1.646176103,1.710762738,1.53549649,1.515801144,1.50226878,0.665730741
C4bp,1.358642429,1.552773854,1.409215277,1.564149496,1.482837163,0.715321692,1.192233662,1.079129965,0.985294766,1.052995152,-0.573099956
C8a,1.65955237,1.152158406,1.157485533,1.08143286,1.024615034,0.963740132,0.587718926,0.926800736,0.967612018,0.913927512,-0.399484656
C8b,1.125319687,1.101629552,1.190342769,1.112307534,1.195139332,1.200793486,1.162845354,1.131068051,1.13232164,1.099804243,0.162814031
C8g,0.491460522,0.760384656,0.564025318,1.04385991,1.222089792,0.828590423,-1.132641233,0.637855148,0.58323773,0.462140343,-0.822823317
C9,0.905289812,0.862717458,0.878578119,0.847401331,1.119825228,0.728550294,0.873783895,0.490160215,0.878054675,0.310365487,-0.318672189
Cat,0.152756933,0.428973197,0.130554922,-0.335724683,-1.293300796,-0.075151013,-0.617773778,-0.091388146,-0.15528916,-0.10630777,-0.036390579
Cd5l,1.313325839,1.595442256,1.296292477,1.613841945,1.325580894,0.989093382,0.762437028,0.957200511,1.082051053,0.973141153,-0.596630599
Cdk1,-0.76974363,-1.95205903,-1.098780175,-0.89548277,-0.459008284,-1.111081764,-1.118348881,-1.057636616,-0.730317018,-0.110954157,0.176177364
Ces1c,0.878532926,0.826057212,0.810458664,0.937481259,0.999572254,1.097441488,1.387729702,1.140699571,1.185798137,1.203502598,0.646188276
Cfb,0.631235299,0.774179802,0.654178225,0.982138107,0.852957082,0.59889206,0.715805279,0.746751807,0.648399053,0.754292814,-0.038651981
Cfd,-0.486607647,-0.302972377,-0.44291268,-0.142939514,0.043104799,0.103727625,-1.149003888,0.376980554,0.471760574,0.51376134,0.48485453
Cfh,1.193700413,1.006144474,1.162504747,1.004576708,0.941210551,1.36931192,1.167558016,1.27589214,1.282513751,1.24985769,0.500901175
Cfi,0.515616404,0.442251484,0.380578079,0.51089493,0.597982769,0.669917957,0.782967529,0.680568844,0.493898102,0.530984891,0.305187688
Cfp,1.550087196,1.025039993,1.545272115,0.12807652,-0.17671674,0.171788409,-0.337118383,0.161706785,0.283607135,0.262492339,-1.025923738
Clec11a,-1.444775414,-1.38874062,-0.774952563,-1.750818907,-1.3665024,-0.647665504,-0.817814496,-0.633807878,-0.577579318,-0.550762398,0.988626017
Clu,0.722215972,0.581068748,0.794235217,0.723689793,0.732034873,0.477747026,0.306736642,0.252761869,0.193800975,0.344639975,-0.560117047
Colec10,-1.358931918,-0.992291527,-1.776605033,-0.688071569,-1.67955024,-0.830143795,-0.889877824,-0.974372827,-0.880399076,-0.596474326,0.589430903
Colec11,-0.33852418,-0.648304918,-0.234722646,-0.504526266,-0.462161555,0.001137546,-0.096386685,-0.369576211,-0.141116166,-0.280683217,0.376534983
Cp,1.493863505,1.364959946,1.471394288,1.277187808,1.309669262,1.363846394,1.34398321,1.342121632,1.326121309,1.316460622,0.125571726
Cpb2,-0.268276333,-0.30743258,-0.463337375,-0.139544051,-0.235130839,-0.317936447,-0.269354565,-0.283513698,-0.444720654,-0.262024371,-0.098950575
Cpn1,0.196766539,0.078870862,0.411717858,0.428847926,0.674047085,0.425193523,0.611538757,0.460432786,0.272534782,0.34017566,0.151546938
Cpn2,0.822374065,0.709223502,0.54814971,0.79776397,1.120418252,0.869509926,0.749953921,0.68834618,0.428327667,0.719311319,-0.078354511
Crp,-0.197439824,-0.172611134,-0.319916124,-0.181343802,-0.191251793,-0.212553453,-0.699736876,-0.453074972,-1.220139437,-0.357042378,-0.658862617
Dnah8,0.420551403,0.324418164,0.595453151,0.641645293,0.966255712,1.138537907,0.599048839,1.51601709,0.679369582,0.645910239,0.617142284
Ecm1,0.194175908,0.293157387,-0.018168162,0.140581639,0.473476214,-0.78650922,-0.372429301,-1.519223704,-1.218742234,-1.312913979,-2.074348083
Ect2,-0.561717789,-0.803352074,0.234107799,0.330224252,0.534984043,-0.779677902,-0.961303264,-1.123026259,-0.980052644,-0.781100197,-1.484543099
Efemp1,0.118573054,0.313194194,-0.272569203,-0.848687481,0.022941968,-0.751640246,-0.479762686,-0.256994448,-0.307952694,-0.252963326,-0.478776997
Egfr,0.308435954,0.255067252,0.33792699,0.765061355,0.582466486,0.68913104,0.659269219,0.622923966,0.697358566,0.678134642,0.421110213
Eif2ak4,-1.331454116,-1.192079768,-2.051131845,0.566521928,-1.583520767,0.489053141,0.569081663,0.209482845,0.683702345,-1.2031434,1.946136337
F10,-0.918841048,-1.172851045,-1.205414692,-1.035285196,-0.793240672,-1.125430835,-0.863499627,-0.267079627,-0.071839794,-0.080798755,0.747505224
F12,-0.016959209,-0.341453436,-0.18322611,0.534633122,0.329426052,0.493230718,0.873761194,0.272995039,0.329365523,0.404922402,0.682989885
F13a1,0.450137496,0.779107015,0.231069639,0.371287819,0.552415151,1.324280889,1.171857526,1.230382046,1.198298795,1.242265046,1.328289646
F13b,0.770097261,0.957932301,0.830092567,0.908862715,0.883113209,1.759343403,1.718610365,1.547570786,1.623969513,1.514607122,1.398123077
F2,0.837082832,0.954148999,0.870077793,0.898035295,0.778047854,0.564320305,0.887817459,0.731122689,0.685068446,0.853867354,-0.078215962
F5,-0.344141103,-0.485226773,-0.547128625,-0.384798638,-0.268116335,-0.532066198,-0.797908264,-0.402977111,-0.469298502,-0.340450168,-0.238871835
Fbln1,-0.001163881,0.064826469,0.006003959,-0.518110621,-0.500831988,-0.682211311,-0.584469601,-0.840208551,-0.617878089,-0.537605913,-0.784890615
Fcna,0.669529439,0.914392847,0.699041356,0.817660982,0.625654861,-0.026475511,-0.660562302,0.147287424,0.218615678,0.237470426,-1.174361462
Fetub,0.064079043,0.119088776,0.141664043,0.201326871,0.360677725,0.161602762,0.720193321,0.379860704,0.380834738,0.451660555,0.426732018
Fga,2.390896015,2.508361884,2.552791658,2.429376547,2.378494606,2.22898239,2.265004534,2.134279223,2.051314961,2.111371,-0.137673085
Fgb,2.18975259,2.165256821,2.209427971,2.236458664,2.248417433,2.54184545,2.582616646,2.484706011,2.505293389,2.474716039,0.827426124
Fgg,2.651704339,2.651760039,2.66483399,2.398777316,2.136019057,2.589414638,2.544822273,2.372212653,2.449166035,2.415256482,0.324717629
Fn1,1.95210435,1.846360167,1.944542833,1.757485551,1.83140693,2.153698713,2.087001643,2.065579036,2.066791852,2.048151772,0.631991301
Fstl5,-0.507840966,-0.499830002,-0.517654671,-0.226569064,-0.255467529,0.120360093,0.180350571,-0.349489607,0.15287777,-0.302366353,0.540775129
Gapdh,-2.006716697,-1.437960273,-1.081896377,-1.700310144,-1.599722957,-0.912669235,-0.929996747,-0.978718644,-1.413979778,-1.119085189,0.617751274
Gc,0.797313148,0.909636172,0.912473438,1.032561732,0.960549341,1.194139083,0.920554119,1.20579608,1.143130821,1.180899643,0.470944046
Gpld1,0.375657508,0.417822689,0.323923737,0.727919097,0.254785947,0.557748463,0.53754587,0.501494699,0.499446241,0.554103322,0.243365838
Gpx3,0.447699866,0.242347802,0.347424636,0.465932591,0.53411475,-0.967116918,-0.822023203,-1.025847949,-1.234068399,-0.529315719,-2.157230176
Grn,0.046587747,-0.570330072,-0.687191052,-1.120517324,-1.520969787,-0.596947211,-0.718769131,-1.308463255,-1.155136017,-1.66738714,-0.611878825
Gsn,1.183332703,1.046858257,0.933251407,0.735070603,0.706210921,1.323910544,0.668290472,1.22348411,1.167144046,1.148535731,0.443260062
H2-Q10,1.079227723,0.664910072,1.096553853,0.894437006,0.665828099,0.066931446,-1.155232956,0.178254853,0.262720869,0.247699569,-1.486641687
Hba-a2,1.020125553,1.003051191,1.073995925,1.305503364,1.465387002,1.473581522,1.510283897,1.469190224,1.45437686,1.500223424,0.670288771
Hbb-bs,1.256884317,1.252486741,1.28866175,1.402211456,1.432477718,1.855097446,1.784673903,1.629694612,1.596178578,1.663840063,0.818933143
Hgfac,0.015883974,-0.117341346,0.082025891,-1.84218841,-1.446410657,-0.714384085,-0.534698346,-0.388462365,-0.416640229,-0.443285454,0.222650794
Hmces,1.266199178,1.432350992,1.281941384,1.463099418,-2.269114185,-1.030542501,-2.422448827,-0.974854403,-0.62826141,-0.947443189,-2.914854882
Hp,0.330003798,0.459522964,0.261432214,0.605291804,0.927125625,0.79715598,0.019205209,0.79019601,0.905204429,0.881710203,0.319115393
Hpx,1.494312133,1.41812032,1.511031674,1.562494333,1.596950309,1.422476373,1.518524246,1.485696415,1.38731113,1.394401682,0.088320811
Hrg,0.680350963,0.848274271,0.901005608,1.08298035,1.058536508,0.585451158,0.002138833,0.635235561,0.454843416,0.561979715,-0.660828918
Hspa1a,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.192566938,-0.680434482,-1.011719394,-0.977607539,-1.425845993,-0.56354007
Hspa1b,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.192566938,-0.680434482,-1.011719394,-0.977607539,-1.425845993,-0.56354007
Hspa1l,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.192566938,-0.680434482,-1.011719394,-0.977607539,-1.425845993,-0.56354007
Hspa2,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.192566938,-0.680434482,-1.011719394,-0.977607539,-1.425845993,-0.56354007
Hspa5,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.192566938,-0.680434482,-1.011719394,-0.977607539,-1.425845993,-0.56354007
Hspa8,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.192566938,-0.680434482,-1.011719394,-0.977607539,-1.425845993,-0.56354007
Ica,1.184875671,1.196728954,1.10130947,1.131255519,0.78704563,0.554323369,0.435217986,0.560253948,0.513573778,0.602465937,-0.754243872
Idh2,0.356879972,0.335836284,0.182948232,0.228645824,0.157275104,-0.984199932,-0.638079542,-1.307925845,-1.549541933,-0.998014315,-2.207823289
Igfals,0.120372751,-0.059652553,-0.126520135,-0.034587688,0.193440068,-0.134127748,-0.627877853,-0.871990239,-1.275065771,-1.334937613,-1.448351262
Il1rap,-0.348225431,-0.733720432,-0.445266031,-0.384758573,-0.171424771,-0.304410625,-0.898880916,-0.456036548,-0.230051466,-0.301761022,-0.110675584
Itih1,1.132292867,1.246405123,1.209283712,1.187626213,0.983198588,0.729260318,0.776127812,0.849178598,0.8225374,0.782003247,-0.433050323
Itih2,0.730794357,0.32256062,0.274897404,0.383029209,0.645338986,1.123308974,0.369481339,0.866238485,0.868834094,0.914199438,0.650667247
Itih3,0.300791129,-0.241802003,-0.00623564,-0.097776853,0.120755277,0.479690743,0.651632709,0.474147232,0.385748872,0.343757989,0.757433009
Itih4,0.380711702,0.292645775,0.340799383,0.539939159,0.682935307,1.010184134,0.700434644,0.895563438,0.809177846,0.828055674,0.723286532
Klkb1,0.416856059,0.30961816,0.399790771,0.471797026,0.407359943,0.978105715,0.866067931,0.872110455,0.935227539,0.924303259,0.913874485
Kng1,1.230783517,1.013766174,1.114277358,1.046301338,1.309895516,0.9082569,1.004760044,0.902842913,0.875147823,0.922979098,-0.209030556
Krt10,-0.604472274,-0.474055275,-0.581529399,-0.437613611,-0.524400542,-0.41501854,-0.927063818,-0.365600301,-0.438028914,-0.462173665,-0.076155729
Lap3,-0.331667695,-0.253723863,0.194823687,-0.331317593,-0.579432734,-1.059391612,-0.891895915,-1.143082619,-1.087153972,-0.912771453,-1.287840983
Lcat,-1.542467351,-1.151460436,-1.524899746,-1.470535463,-1.103725885,-0.333689052,-1.169023623,-0.463020563,-0.337420751,-0.514125701,1.120609276
Lifr,0.539458506,-0.223756546,0.457662551,-0.510335612,-0.322088705,0.386757922,0.513585295,0.308280367,0.254033809,0.239347897,0.608992937
Loxl1,-0.151550131,0.020536652,-0.15681749,-0.337352302,-0.683073878,-0.618719679,-0.830056976,-0.326329757,-0.371601975,-0.474476539,-0.465230498
Lrp1,-1.24282809,-1.347696256,-0.796013152,-1.575426721,-1.266686145,-1.463470229,-1.06604196,-1.358710009,-1.090912543,-0.757778412,-0.002835871
Man1a,-1.451854916,-1.600702592,-1.157831349,-1.184009476,-0.731649487,-0.686263868,-0.472886648,-0.712474594,-1.031560138,-0.889556074,0.597422132
Masp1,-0.495090083,-0.317331608,-0.862580917,-0.260719008,0.172053082,-0.648354297,-0.473168136,-0.980596092,-1.263806806,-1.376733808,-1.059944973
Masp2,0.226129615,-0.032600109,-0.083757629,0.26021161,0.13314925,-1.117004913,-0.412654917,0.127568399,-0.046883936,0.25965958,-0.558924116
Mbl1,0.494183407,0.59801752,0.962179145,0.889103424,0.44665198,0.958498699,0.828564128,0.87052614,0.90990324,0.83223151,0.440395149
Mbl2,0.454753435,0.577560929,0.614005492,0.763861925,0.737786495,0.898693998,1.153851342,0.860375821,0.910314745,0.949159652,0.629901323
Mfap4,-1.691126514,-1.67390502,-1.668690576,-1.637005795,-1.471805917,-0.662024011,-0.882570473,-1.21483744,-0.687788465,-1.394664367,0.866525143
Mmrn1,-0.40054632,-0.437213997,-0.422102101,-1.662018538,-1.156383598,-1.266876396,-0.758983397,-1.306564869,-1.324333914,-0.54033463,-0.461333903
Mug1,1.879509636,1.791032659,1.789996156,1.844079872,1.80395871,2.296592628,2.329022739,2.199713068,2.244356217,2.166181805,0.970048699
Mug2,-0.613626355,-0.789501832,-0.828894845,-0.521085407,-0.193130895,0.134270412,0.17106372,-0.001414864,0.140439316,-0.064081223,1.013698703
Mup10,-1.296375574,-0.878102455,-1.009994168,-1.365766903,-1.360507851,-0.867194733,-0.218872778,0.105106486,0.146607105,0.16792833,1.593994681
Mup12,-1.296375574,-0.878102455,-1.009994168,-1.365766903,-1.360507851,-0.867194733,-0.218872778,0.105106486,0.146607105,0.16792833,1.593994681
Mup17,-1.296375574,-0.878102455,-1.009994168,-1.365766903,-1.360507851,-0.867194733,-0.218872778,0.105106486,0.146607105,0.16792833,1.593994681
Mup18,-0.001215746,0.153301158,0.025366113,0.422036968,0.338111835,0.746966076,0.366507549,0.83219781,0.781829517,0.653105635,0.830519603
Mup19,-0.001215746,0.153301158,0.025366113,0.422036968,0.338111835,0.746966076,0.366507549,0.83219781,0.781829517,0.653105635,0.830519603
Orm1,-0.753217013,-1.061031128,-1.429175974,-1.098351662,-0.603060829,0.387460868,0.187705593,0.470636613,0.147671754,0.47639399,2.054805779
Pf4,-1.389376368,-1.51766148,-1.456856381,-1.168411881,-1.453977078,-0.927416956,-0.908233599,-1.102127723,-1.775683017,-1.752187827,-0.017816392
Piga,0.274781092,0.362607997,0.290577352,0.461743351,1.344209959,-0.96089655,-0.659883551,-0.770503336,-0.837203024,-0.320003704,-2.046459798
Pigr,-1.338580295,-1.551278293,-1.451956737,-1.192270267,-1.358369153,-0.87611602,-0.843818132,-1.203537853,-0.487983696,-0.968575379,0.637330528
Pkm,0.653220653,-0.350725411,-0.186693634,0.142805216,-0.142395153,-0.929013919,-0.801072739,-1.574532821,-1.073064714,-0.935906437,-1.81177958
Plg,1.923293631,1.947239468,1.833870118,1.729818538,1.769496606,1.695016727,1.699376074,1.578898816,1.665904734,1.618501737,-0.051543308
Pltp,-0.318470778,-0.215869857,-0.496988119,-0.91281816,-0.672911487,-0.866574347,-0.632120612,-0.812979733,-0.841090788,-0.816807616,-0.514442817
Pon1,-0.315944978,-0.284021761,-0.24263871,0.042674117,0.258727535,-1.202018972,-0.326167572,-0.965097255,-1.166880654,-1.370789272,-1.520000704
Prdx2,-1.246507875,-0.270835302,-0.653567482,-1.161448177,-0.320664493,0.068344415,0.078830832,0.045177031,0.270838521,-0.12625531,1.225660004
Pros1,-1.165163622,-1.46991107,-1.304244561,-1.641518055,-1.006729473,-1.001469297,-0.920750758,-0.751189115,-0.703557237,-0.554872026,0.69351805
Proz,-0.965091199,-1.030462995,-1.069173064,-1.469571412,-1.080576497,-0.675691365,-0.910365194,-0.571268141,-0.26726395,-0.283627111,0.809586951
Psma1,0.635633407,0.153946576,0.135250754,-0.195666846,0.101942827,-0.624951842,-0.418679679,-1.291175376,-0.958080196,-1.189906519,-1.742642025
Psma3,0.139469253,-0.582653351,-0.018094789,-0.710998456,-0.451060804,-0.461920164,-1.232842063,-0.39824743,-0.321707006,-0.313749408,-0.414047182
Psma4,-0.739662231,-0.814114282,-0.927721997,-0.880067969,-0.75433684,-0.505120704,-0.079613148,-0.654343487,-0.593572982,-0.521775095,0.474257483
Psma5,-0.439133494,-0.21406741,-0.389769342,-0.22132062,-1.24959799,-0.59102642,-0.600598439,-0.028648335,0.111033463,0.090784131,0.442097659
Psma6,-0.217848498,0.336140627,0.069878687,0.204845031,-0.23761011,-0.476413127,-0.236515752,-0.290376737,-0.345753725,-0.274717399,-0.582010149
Psma7,1.179191324,0.707767377,1.161722109,0.277627129,0.019905397,-0.258674288,-0.441902481,0.689332596,-0.871960833,-0.816720127,-1.556989394
Psmb1,-1.029722123,-0.573347269,-0.770031179,-0.521268201,-0.278107249,-0.196760747,-0.508168054,-0.304903116,-0.433949752,-0.568636206,0.284711387
Psmb10,-1.398022177,-1.834044679,-1.749965426,-1.357909261,-1.09443755,-0.852631004,-1.306474009,-0.823067238,-1.306811461,-0.807760759,0.552117367
Psmb2,-1.243313023,-1.22133083,-1.236269133,-1.214786493,-1.122836038,-1.060413007,-1.056682467,-1.056964271,-0.879736362,-0.523933951,0.311413786
Psmb3,-1.423329451,-1.226066516,-1.201428126,-1.17564602,-0.785014542,-0.965708666,-0.729765344,-0.903955717,-0.770477026,-0.817822018,0.367956682
Psmb4,-1.281718671,-1.418175337,-1.524992141,-1.13639537,-1.238704441,-1.137715885,-0.448669556,-1.38338438,-0.64724327,-1.05902976,0.451581617
Psmb5,-1.063117662,-1.421342081,-0.505116148,-1.059852221,-1.206993114,-0.643447825,-0.508642499,-1.498541527,-1.719428861,-0.919411174,-0.141564983
Psmb6,-0.130150846,0.016100062,-0.022657464,-0.077882345,-1.193346406,-1.577864146,-0.891498653,-0.872297331,-0.873757578,-0.727419657,-1.19360178
Qsox1,-0.117584083,-0.056013552,-0.066373811,-0.074228967,-0.177795616,-0.124357264,-0.675678689,-0.574934633,-0.032153496,-1.361567436,-0.775984335
Rbp4,0.039477126,-0.069984483,-0.037473248,0.092000978,0.153364477,0.613609116,0.569453954,0.381775376,0.452046618,0.456453545,0.768024577
Reln,-1.690304462,-0.296192868,-0.536573874,-0.908711553,-1.348747391,-0.810416476,-0.404997975,-0.743860785,-1.155504458,-1.146670299,0.063994098
Saa1,-1.44827886,-1.538291231,-1.559365739,-1.143146232,-1.25868865,-0.676082939,-0.589563635,-1.860854169,-1.241288875,-1.422639632,0.185500073
Saa2,-1.44827886,-1.538291231,-1.559365739,-1.143146232,-1.25868865,-0.676082939,-0.589563635,-1.860854169,-1.241288875,-1.422639632,0.185500073
Saa4,-1.165635589,-1.374310551,-1.366173562,-0.989969788,-0.78033465,-0.389809182,-0.555206146,-0.163205781,-0.226333567,-0.172667151,1.214406218
Sepp1,0.404115549,-0.825779025,-0.411990301,-0.710224711,-0.886064479,-1.014009107,-0.854410272,-0.745366001,-1.423958772,-1.415110831,-1.059934014
Serpina10,-0.719486948,-0.684975659,-0.791817339,-0.570279555,-0.081106434,-0.891210497,-0.843280125,-0.627354294,-0.573689161,-0.561644163,-0.316674578
Serpina1a,0.925343213,0.84285906,0.877534601,0.967857631,1.02126647,1.48441822,1.701444106,1.381596904,1.418382143,1.473484831,1.074210208
Serpina1b,1.362884944,1.198169337,1.282134326,1.345853282,1.154654101,1.922408105,2.036821776,1.844563578,1.907587305,1.811228636,1.246205971
Serpina1c,-0.577606473,-0.522217599,-0.620840686,-0.474593107,-0.237764915,1.046749143,1.240769999,0.90287781,1.094673726,0.973060757,2.494735886
Serpina1d,0.361812285,0.444292683,0.288218566,0.490504625,0.59099032,0.867464777,1.285839942,0.664311583,0.830583278,0.939401058,0.865120866
Serpina1e,0.358557788,0.356652314,0.316885424,0.574672541,0.64956875,1.303072193,1.474219317,1.257166511,1.22774532,1.272746758,1.487702491
Serpina3k,1.139514996,1.061763207,0.987332281,1.092172639,1.248123327,1.968847389,1.909035072,1.881514647,1.874135784,1.865436476,1.478603652
Serpina3m,-0.152473319,-0.011243607,-0.259715451,-0.005500891,0.037200753,0.066098761,0.285257252,0.073536505,0.059573818,0.181567187,0.338316573
Serpina3n,-0.494607743,-0.458253038,-0.589812324,-0.294197871,-0.046051306,0.450074996,-0.43822497,0.256893651,0.199861102,0.205194002,0.781006704
Serpina6,-1.030048869,-1.219877328,-1.337414309,-1.51087787,-1.020645303,-0.472483231,-0.759262615,-1.240461005,-0.593785912,-0.464088969,0.683993388
Serpinc1,0.315250946,0.32463855,0.300838614,0.384746973,0.476796199,1.055722325,1.187094227,0.91887916,0.879439915,0.925665253,1.107342224
