name,2_1_1,2_1_2,2_1_3,2_1_4,2_1_5,2_2_1,2_2_2,2_2_3,2_2_4,2_2_5,FC_2
Aldob,-1.212248792,-1.364705372,-1.780398656,-1.365466419,-1.368333869,-0.192416308,-1.833729578,-0.319312975,-1.240267814,-0.560412553,0.953972669
Ambp,0.001120749,0.695674979,0.578240536,0.263664665,0.872467348,-0.880192721,0.586789873,-1.045460941,-1.274426959,-0.837589388,-2.186111418
Amy1,-1.632823057,-1.685346753,-1.787956011,-1.463181131,-1.040250835,-1.598931945,-1.41198296,-1.345161775,-0.998994371,-0.795229318,0.347564522
Amy2a2,-1.632823057,-1.685346753,-1.787956011,-1.463181131,-1.040250835,-1.598931945,-1.41198296,-1.345161775,-0.998994371,-0.795229318,0.347564522
Angptl6,-0.3605225,-0.178674386,-0.420805856,-1.559425978,-0.220486231,-0.717658458,-1.6236735,-0.778340109,-1.233213996,-1.588902511,-1.266263335
Apcs,-0.543801204,-0.456495193,-0.837196793,-0.540366428,-0.151864491,-1.010583124,-0.5385605,-0.581737528,-1.002389489,0.042604589,-0.279823285
Apeh,-1.099892173,-1.31890958,-1.386201503,-0.94562344,-1.689686433,-0.456549851,-0.833210067,-1.011186668,-0.818748418,-0.957824387,0.732009064
Apoa1,1.787888436,1.698032176,1.887013457,1.801045635,1.670502012,1.738295405,1.845364025,1.853890718,1.876972983,1.67142571,0.277621798
Apoa2,0.343911259,0.469120272,0.18238571,-0.367297981,0.00036417,-0.71563139,-0.863971565,-1.006680184,-0.702144004,0.52061422,-1.238752681
Apoa4,-0.033099436,0.144241698,0.022735578,0.529064163,0.60789747,0.594806981,0.56188938,0.987794101,0.993456354,0.865802795,1.052804601
Apob,-0.312760499,-0.04413367,-0.120041626,-0.150158629,-0.091142598,0.006005023,-0.285659931,-1.310121377,-0.144638518,-0.104095944,-0.453458069
Apoc1,-0.068017198,0.364759389,-0.074325202,0.415140873,0.396690266,-0.028553966,-0.023263434,-0.182405679,0.042946596,0.278431189,-0.342120802
Apoc2,-1.063644087,-1.031950604,-1.07570864,-0.891594013,-0.696334762,-0.740112883,-0.695699582,-0.426609873,-1.198440635,-1.057911091,0.112261953
Apoc3,-0.135080565,-0.337478608,-0.187242568,-0.125867046,0.017700013,0.775049773,-0.0329925,1.04515629,0.970159653,1.0194154,1.710341984
Apoc4,-1.137779176,-1.539852302,-0.852515314,-0.686336277,-0.193733446,-0.837207298,-1.626934906,-0.898582442,-1.084617123,-1.240721318,-0.610266903
Apoe,0.914438706,0.974923051,1.202835095,0.941337463,0.180338753,0.058409928,0.726406108,-0.05031039,-0.735742132,0.278968385,-1.36185007
Apoh,0.73088512,0.82709093,0.605407337,0.60334367,0.576579111,0.739485686,0.909112505,0.415993777,0.675098736,1.007650122,0.236822703
Apom,-1.107884489,-1.653280516,-1.452008369,-1.083840816,-1.592416134,-1.225151105,-1.335040361,-0.884921802,-1.051652556,-0.6601442,0.495079837
Azgp1,-0.704122095,-0.778222765,-0.685661102,-0.483545009,-0.280374555,0.093930629,-0.09938128,-0.055316823,-0.082667939,0.044296871,0.984963994
B2m,-0.114801553,0.532323974,-0.243073509,0.548024668,0.777297642,-0.830974243,-0.240479061,-1.266491579,-0.27194094,-0.330831718,-1.676482708
B4galt3,-1.107373624,-1.29308238,-1.636156722,-1.230955006,-1.120140039,-1.506583425,-1.763495297,-0.69929958,0.234434646,-1.280107215,0.35631582
C1qa,0.192485126,-0.245238983,-0.356243602,-0.020835563,0.119621624,0.522092825,0.165474432,0.57543812,0.263634113,0.346661958,0.81111539
C1qb,1.234367352,1.377671525,1.13355527,1.410970549,0.241665578,0.003197015,0.384567687,-0.266163317,0.338878057,0.238793986,-1.623706965
C1qc,0.641727484,0.798621715,0.585751693,0.542002479,-1.441654554,-1.294575191,-0.542897342,-0.55182392,-0.332182524,-0.850763363,-1.6934079
C1ra,0.167644633,-0.023464564,-0.029695777,0.046139693,0.147931992,0.30191606,0.079534766,-0.558642667,-0.902748574,0.338896828,-0.393370029
C1rb,0.167644633,-0.023464564,-0.029695777,0.046139693,0.147931992,0.30191606,0.079534766,-0.558642667,-0.902748574,0.338896828,-0.393370029
C1s1,-1.59107993,-1.330010239,-1.386880877,-1.000869825,-0.859037806,-0.892458776,-1.034186352,-0.796118383,-0.551530372,-1.493726653,0.350509288
C1s2,-0.931153676,-0.704529714,-0.223200466,-0.555130181,-0.251390188,-0.765155977,-0.694328338,-0.323094995,-0.696337965,-0.2172229,-0.071460281
C2,-1.477265918,-0.513779944,-0.375505209,-0.541783709,-0.557914759,-1.473586315,-1.231612943,-1.008615172,-0.81675826,-1.394541424,-1.016557213
C3,2.054531514,2.052668175,2.045584744,1.95076151,2.02052695,2.237561672,2.186330065,2.222218794,2.188462983,2.071880885,0.549801617
C4b,1.222744522,1.259961517,1.307869007,1.359565344,1.319245773,1.579422399,1.379374097,1.7416846,1.508409208,1.381575208,0.587436711
C4bp,1.358642429,1.552773854,1.409215277,1.564149496,1.482837163,1.092402905,1.452686784,0.974786172,1.119728633,1.117913571,-0.432886202
C8a,1.65955237,1.152158406,1.157485533,1.08143286,1.024615034,1.001071534,1.113530687,1.024232504,0.905340463,0.927822383,-0.260081438
C8b,1.125319687,1.101629552,1.190342769,1.112307534,1.195139332,1.196335363,1.119248801,1.182857487,1.216682955,1.116329651,0.183427152
C8g,0.491460522,0.760384656,0.564025318,1.04385991,1.222089792,0.736477623,0.922065374,0.759528091,0.752862418,0.426890865,-0.107253994
C9,0.905289812,0.862717458,0.878578119,0.847401331,1.119825228,0.431209772,0.737995253,0.39537783,0.904825392,0.457559436,-0.535077911
Cat,0.152756933,0.428973197,0.130554922,-0.335724683,-1.293300796,0.262133935,-0.02864563,0.109437163,-0.070107936,-0.139022886,0.416791804
Cd5l,1.313325839,1.595442256,1.296292477,1.613841945,1.325580894,1.053329411,1.17944066,0.700043434,0.822193923,0.989219469,-0.734058982
Cdk1,-0.76974363,-1.95205903,-1.098780175,-0.89548277,-0.459008284,-1.10681706,-1.356436285,-0.541577283,-0.185234846,-0.208171268,0.536231691
Ces1c,0.878532926,0.826057212,0.810458664,0.937481259,0.999572254,1.246163649,1.257621641,1.176152154,0.967799514,1.227895742,0.643878075
Cfb,0.631235299,0.774179802,0.654178225,0.982138107,0.852957082,0.717322909,0.887310472,0.617477803,0.708878227,0.649877796,-0.032684811
Cfd,-0.486607647,-0.302972377,-0.44291268,-0.142939514,0.043104799,0.009111909,0.163624381,0.159575554,0.186857047,0.548631396,0.864593041
Cfh,1.193700413,1.006144474,1.162504747,1.004576708,0.941210551,1.462136838,1.209257077,1.315399488,1.487419447,1.384696937,0.726293655
Cfi,0.515616404,0.442251484,0.380578079,0.51089493,0.597982769,0.513435001,0.543531753,0.294837185,0.744326259,0.580692526,0.139240312
Cfp,1.550087196,1.025039993,1.545272115,0.12807652,-0.17671674,0.483445956,0.18074864,0.518437005,0.207520355,0.45350626,-0.681015287
Clec11a,-1.444775414,-1.38874062,-0.774952563,-1.750818907,-1.3665024,-0.506587834,-0.739744852,-0.875017722,-1.108395041,-0.629978242,0.928971021
Clu,0.722215972,0.581068748,0.794235217,0.723689793,0.732034873,0.30137374,0.88934603,0.494106159,0.398234588,0.52059347,-0.27504255
Colec10,-1.358931918,-0.992291527,-1.776605033,-0.688071569,-1.67955024,-0.79449665,-0.410638697,-1.14112014,-0.762356569,-1.486761553,0.531790181
Colec11,-0.33852418,-0.648304918,-0.234722646,-0.504526266,-0.462161555,-0.309680176,-0.569665435,-0.134352722,-0.245652956,-0.361518733,0.169066903
Cp,1.493863505,1.364959946,1.471394288,1.277187808,1.309669262,1.398287794,1.255766575,1.472420469,1.500480012,1.364645474,0.209201079
Cpb2,-0.268276333,-0.30743258,-0.463337375,-0.139544051,-0.235130839,-0.233307174,-0.330116324,-0.380871495,-0.166544769,-0.423801155,-0.090343237
Cpn1,0.196766539,0.078870862,0.411717858,0.428847926,0.674047085,0.471182311,0.558467536,0.294679794,0.226130632,0.517531685,0.136983921
Cpn2,0.822374065,0.709223502,0.54814971,0.79776397,1.120418252,0.852261562,0.965724589,1.256627721,1.131855783,0.838733205,0.483038231
Crp,-0.197439824,-0.172611134,-0.319916124,-0.181343802,-0.191251793,-0.321186984,-0.566409043,0.037583399,-0.143434267,-0.182747848,-0.062401334
Dnah8,0.420551403,0.324418164,0.595453151,0.641645293,0.966255712,1.377313298,0.618724574,1.220770276,0.972130466,0.330317836,0.653231138
Ecm1,0.194175908,0.293157387,-0.018168162,0.140581639,0.473476214,-1.468196868,-0.793148175,-0.985189326,-0.984845627,-0.793516286,-2.289311782
Ect2,-0.561717789,-0.803352074,0.234107799,0.330224252,0.534984043,-1.164252276,0.387137203,-0.714131397,-0.929950629,-0.809539934,-1.16624682
Efemp1,0.118573054,0.313194194,-0.272569203,-0.848687481,0.022941968,-0.147447202,0.493455014,-1.108713732,-0.955481724,-0.276747871,-0.535907931
Egfr,0.308435954,0.255067252,0.33792699,0.765061355,0.582466486,0.745219808,0.311006822,0.847988953,0.905456536,0.625259017,0.500391064
Eif2ak4,-1.331454116,-1.192079768,-2.051131845,0.566521928,-1.583520767,-1.1607501,0.69694065,0.68453576,0.116635653,0.473562334,2.261849717
F10,-0.918841048,-1.172851045,-1.205414692,-1.035285196,-0.793240672,-0.315134702,-0.435907697,-0.546875352,-1.081916021,-1.348397928,0.377373068
F12,-0.016959209,-0.341453436,-0.18322611,0.534633122,0.329426052,0.621354107,0.487501256,1.008463283,0.71388385,0.62506535,1.178779092
F13a1,0.450137496,0.779107015,0.231069639,0.371287819,0.552415151,0.961805216,0.65485824,1.062543401,0.881100674,0.925438433,0.856453431
F13b,0.770097261,0.957932301,0.830092567,0.908862715,0.883113209,1.292697045,1.04798922,1.156848572,1.550079206,1.319152147,0.871565209
F2,0.837082832,0.954148999,0.870077793,0.898035295,0.778047854,0.90312628,0.813338485,0.857538902,0.911584192,0.874112036,0.120686657
F5,-0.344141103,-0.485226773,-0.547128625,-0.384798638,-0.268116335,-0.210139299,-0.339459336,-0.503437665,-1.006144915,-0.460371961,-0.244154977
Fbln1,-0.001163881,0.064826469,0.006003959,-0.518110621,-0.500831988,-0.452784951,-0.18129746,-0.814977566,-0.633542788,-0.645171888,-0.688712821
Fcna,0.669529439,0.914392847,0.699041356,0.817660982,0.625654861,0.16198807,0.915795754,-0.289049866,-1.020731349,-0.019613277,-1.421998556
Fetub,0.064079043,0.119088776,0.141664043,0.201326871,0.360677725,0.28498606,0.338752584,0.413570414,0.260323631,0.372232933,0.31313132
Fga,2.390896015,2.508361884,2.552791658,2.429376547,2.378494606,1.819677027,2.196272212,1.89113228,2.049918464,2.018781512,-0.554719614
Fgb,2.18975259,2.165256821,2.209427971,2.236458664,2.248417433,2.194205062,2.272911483,2.249056327,2.396343843,2.384226745,0.445557412
Fgg,2.651704339,2.651760039,2.66483399,2.398777316,2.136019057,2.100224764,2.271297075,2.154119276,2.31306914,2.260738599,-0.201704864
Fn1,1.95210435,1.846360167,1.944542833,1.757485551,1.83140693,2.164059346,1.970242518,2.223852886,2.190131524,2.066022455,0.724889838
Fstl5,-0.507840966,-0.499830002,-0.517654671,-0.226569064,-0.255467529,-0.824138611,-0.151200277,0.187771745,-0.045396603,-0.317683104,0.267867258
Gapdh,-2.006716697,-1.437960273,-1.081896377,-1.700310144,-1.599722957,-1.073822361,-0.932822067,-1.302492527,-0.702545421,-1.123847826,0.823180453
Gc,0.797313148,0.909636172,0.912473438,1.032561732,0.960549341,1.225003559,1.156475452,1.097312994,1.268751106,1.1930518,0.613645497
Gpld1,0.375657508,0.417822689,0.323923737,0.727919097,0.254785947,0.755846853,0.414679911,0.623109171,0.612175396,0.439656756,0.334784017
Gpx3,0.447699866,0.242347802,0.347424636,0.465932591,0.53411475,-0.603072442,0.817800669,-1.021958715,-0.582717579,-0.916109875,-1.630294798
Grn,0.046587747,-0.570330072,-0.687191052,-1.120517324,-1.520969787,-1.052242878,-1.053471512,-1.120823605,-0.707473662,-1.253551765,-0.576422835
Gsn,1.183332703,1.046858257,0.933251407,0.735070603,0.706210921,1.101619921,0.701420382,1.066538363,1.318451864,1.174872453,0.418274111
H2-Q10,1.079227723,0.664910072,1.096553853,0.894437006,0.665828099,0.743060172,0.66015019,0.360490193,0.022126107,0.285244121,-0.766546148
Hba-a2,1.020125553,1.003051191,1.073995925,1.305503364,1.465387002,1.719950555,1.48001641,1.523348131,1.547656194,1.583957342,0.88558894
Hbb-bs,1.256884317,1.252486741,1.28866175,1.402211456,1.432477718,1.780374553,1.734493784,1.808661547,1.826554027,1.474908923,0.910596001
Hgfac,0.015883974,-0.117341346,0.082025891,-1.84218841,-1.446410657,-0.110583959,-0.514417074,-0.546646209,-0.862166756,-0.376470295,0.310663814
Hmces,1.266199178,1.432350992,1.281941384,1.463099418,-2.269114185,-1.17502153,-1.055903151,-1.00560622,-0.775201917,-0.840588922,-2.85619293
Hp,0.330003798,0.459522964,0.261432214,0.605291804,0.927125625,-0.115549193,-0.857391096,0.387744351,1.431530578,1.102067452,-0.16425472
Hpx,1.494312133,1.41812032,1.511031674,1.562494333,1.596950309,1.290886904,1.271898124,1.4353525,1.595852846,1.475605203,-0.003857853
Hrg,0.680350963,0.848274271,0.901005608,1.08298035,1.058536508,0.735981099,0.991768204,0.623428583,0.748072013,0.570531919,-0.240935943
Hspa1a,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-0.966158747,-0.876034503,-1.01635975,-0.848719283,-0.929110932,-0.371260821
Hspa1b,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-0.966158747,-0.876034503,-1.01635975,-0.848719283,-0.929110932,-0.371260821
Hspa1l,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-0.966158747,-0.876034503,-1.01635975,-0.848719283,-0.929110932,-0.371260821
Hspa2,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-0.966158747,-0.876034503,-1.01635975,-0.848719283,-0.929110932,-0.371260821
Hspa5,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-0.966158747,-0.876034503,-1.01635975,-0.848719283,-0.929110932,-0.371260821
Hspa8,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-0.966158747,-0.876034503,-1.01635975,-0.848719283,-0.929110932,-0.371260821
Ica,1.184875671,1.196728954,1.10130947,1.131255519,0.78704563,0.710079935,0.74473616,0.761567235,0.582557584,0.625095323,-0.602489976
Idh2,0.356879972,0.335836284,0.182948232,0.228645824,0.157275104,-1.133038795,-0.260536329,-0.67600798,-0.909483193,-1.188237531,-2.02800252
Igfals,0.120372751,-0.059652553,-0.126520135,-0.034587688,0.193440068,0.180137685,0.16642954,0.455885531,0.222750023,-0.0754701,0.318418187
Il1rap,-0.348225431,-0.733720432,-0.445266031,-0.384758573,-0.171424771,-0.397304494,-0.598506688,-1.034325505,-1.452641644,-0.649570898,-0.838584672
Itih1,1.132292867,1.246405123,1.209283712,1.187626213,0.983198588,1.001085996,0.91289032,0.922900274,0.880370385,0.818192963,-0.312739896
Itih2,0.730794357,0.32256062,0.274897404,0.383029209,0.645338986,0.981960207,0.746566157,1.210461145,1.112251635,0.965741942,1.062039477
Itih3,0.300791129,-0.241802003,-0.00623564,-0.097776853,0.120755277,0.397224437,-0.065413528,0.490898154,0.489046744,0.633752704,0.716999234
Itih4,0.380711702,0.292645775,0.340799383,0.539939159,0.682935307,0.885470778,0.392642235,0.975121785,1.065837178,0.937955323,0.818052372
Klkb1,0.416856059,0.30961816,0.399790771,0.471797026,0.407359943,0.932163254,0.588765267,0.920870389,1.07573477,0.889921267,0.96081041
Kng1,1.230783517,1.013766174,1.114277358,1.046301338,1.309895516,1.015116396,1.09723118,0.812719411,0.796972354,0.990383777,-0.243391719
Krt10,-0.604472274,-0.474055275,-0.581529399,-0.437613611,-0.524400542,-0.584877031,-1.487571862,-1.071004625,-0.930122319,-0.447778988,-0.771296208
Lap3,-0.331667695,-0.253723863,0.194823687,-0.331317593,-0.579432734,-0.232470797,-0.139390529,-0.629769653,-0.925542295,-1.385872515,-0.793450526
Lcat,-1.542467351,-1.151460436,-1.524899746,-1.470535463,-1.103725885,-0.507525444,-0.795128582,0.042571315,-0.068144378,-0.490374225,1.709932387
Lifr,0.539458506,-0.223756546,0.457662551,-0.510335612,-0.322088705,0.193864386,-0.309312016,0.264655086,0.203165221,0.362307494,0.325185557
Loxl1,-0.151550131,0.020536652,-0.15681749,-0.337352302,-0.683073878,-0.494791789,-0.590840756,-1.159981637,-1.005900679,-0.452978028,-0.924506183
Lrp1,-1.24282809,-1.347696256,-0.796013152,-1.575426721,-1.266686145,-0.941906234,-1.020468895,-0.990149467,-0.697718743,-0.976799154,0.459238308
Man1a,-1.451854916,-1.600702592,-1.157831349,-1.184009476,-0.731649487,-0.659365172,-1.349036078,-0.941622022,-0.512080259,-0.764406274,0.554171853
Masp1,-0.495090083,-0.317331608,-0.862580917,-0.260719008,0.172053082,-0.856846483,-0.116264883,-1.315544433,-0.445619129,-1.5984752,-1.070612269
Masp2,0.226129615,-0.032600109,-0.083757629,0.26021161,0.13314925,0.115674012,0.318725398,0.039902607,0.437527519,0.363095995,0.295032371
Mbl1,0.494183407,0.59801752,0.962179145,0.889103424,0.44665198,0.853553487,0.373825855,0.524392414,0.628447298,0.743723346,-0.002622747
Mbl2,0.454753435,0.577560929,0.614005492,0.763861925,0.737786495,1.137969767,0.824905068,1.141218226,0.818375624,0.932226004,0.722414213
Mfap4,-1.691126514,-1.67390502,-1.668690576,-1.637005795,-1.471805917,-1.060782598,-1.072759178,-0.879917684,-0.861859648,-0.846611047,1.086348238
Mmrn1,-0.40054632,-0.437213997,-0.422102101,-1.662018538,-1.156383598,-0.654554199,-1.430230286,-0.593349766,-0.635457983,-0.895189215,-0.111686482
Mug1,1.879509636,1.791032659,1.789996156,1.844079872,1.80395871,2.297616893,1.99453134,2.27702106,2.346144942,2.153873546,0.971719761
Mug2,-0.613626355,-0.789501832,-0.828894845,-0.521085407,-0.193130895,0.222547045,-0.225051936,0.531882389,-0.113255439,0.148877112,1.246697288
Mup10,-1.296375574,-0.878102455,-1.009994168,-1.365766903,-1.360507851,-0.372883259,-0.382692387,-0.792403485,-0.394902737,0.123734971,1.410660534
Mup12,-1.296375574,-0.878102455,-1.009994168,-1.365766903,-1.360507851,-0.372883259,-0.382692387,-0.792403485,-0.394902737,0.123734971,1.410660534
Mup17,-1.296375574,-0.878102455,-1.009994168,-1.365766903,-1.360507851,-0.372883259,-0.382692387,-0.792403485,-0.394902737,0.123734971,1.410660534
Mup18,-0.001215746,0.153301158,0.025366113,0.422036968,0.338111835,0.305895477,0.266826183,0.275068373,0.473304423,0.76462095,0.452682052
Mup19,-0.001215746,0.153301158,0.025366113,0.422036968,0.338111835,0.305895477,0.266826183,0.275068373,0.473304423,0.76462095,0.452682052
Orm1,-0.753217013,-1.061031128,-1.429175974,-1.098351662,-0.603060829,0.411963467,-0.616844261,0.285724691,0.43335133,0.673535157,2.194384424
Pf4,-1.389376368,-1.51766148,-1.456856381,-1.168411881,-1.453977078,-1.765703528,-1.828201984,-0.921982827,-0.938733441,-1.608877891,-0.19737252
Piga,0.274781092,0.362607997,0.290577352,0.461743351,1.344209959,-0.415338414,-0.519059751,-0.723040208,-0.818840309,-0.701494435,-2.19643795
Pigr,-1.338580295,-1.551278293,-1.451956737,-1.192270267,-1.358369153,-0.795547544,-0.444578874,-1.499775593,-0.897358462,-0.377657659,0.900371417
Pkm,0.653220653,-0.350725411,-0.186693634,0.142805216,-0.142395153,-0.559021663,-0.562706432,-1.230249915,-0.603743613,-0.244622185,-1.254455398
Plg,1.923293631,1.947239468,1.833870118,1.729818538,1.769496606,1.526788515,1.706981158,1.493552567,1.741443928,1.705331289,-0.156099772
Pltp,-0.318470778,-0.215869857,-0.496988119,-0.91281816,-0.672911487,-0.517860842,-0.194440849,-1.0636813,-0.670257944,-0.750512964,-0.288357154
Pon1,-0.315944978,-0.284021761,-0.24263871,0.042674117,0.258727535,-1.036110691,0.305098188,-0.689717227,-0.633634678,-1.117793423,-1.045919172
Prdx2,-1.246507875,-0.270835302,-0.653567482,-1.161448177,-0.320664493,-0.180306923,-0.344385286,0.296943451,-0.085071605,-0.234270217,1.084620533
Pros1,-1.165163622,-1.46991107,-1.304244561,-1.641518055,-1.006729473,-0.206916718,-1.216225927,-0.442818864,-0.922771066,-1.132827986,0.841294739
Proz,-0.965091199,-1.030462995,-1.069173064,-1.469571412,-1.080576497,-1.148614202,-0.764404688,-1.359688067,-0.232495664,-0.287627812,0.549565241
Psma1,0.635633407,0.153946576,0.135250754,-0.195666846,0.101942827,-1.162926607,-1.181586341,-1.065528333,-0.764450709,-1.398866656,-2.395569687
Psma3,0.139469253,-0.582653351,-0.018094789,-0.710998456,-0.451060804,0.025714107,0.031247915,-0.198616984,-0.852728618,-0.334877977,0.079148664
Psma4,-0.739662231,-0.814114282,-0.927721997,-0.880067969,-0.75433684,-1.054313332,-1.363573273,-0.948674542,-1.126836046,-1.359247898,-0.759339408
Psma5,-0.439133494,-0.21406741,-0.389769342,-0.22132062,-1.24959799,0.206349779,-0.332274717,-0.113709,-1.185121326,-0.036768955,0.365686025
Psma6,-0.217848498,0.336140627,0.069878687,0.204845031,-0.23761011,-0.202508265,-0.312768955,-0.402653989,-0.078547368,-0.383184089,-0.571356103
Psma7,1.179191324,0.707767377,1.161722109,0.277627129,0.019905397,0.878100058,0.640877564,0.719580788,-1.394985089,0.41745651,-0.664169488
Psmb1,-1.029722123,-0.573347269,-0.770031179,-0.521268201,-0.278107249,-0.129943549,-0.261737108,0.134219351,-1.02205409,-0.359291561,0.491780508
Psmb10,-1.398022177,-1.834044679,-1.749965426,-1.357909261,-1.09443755,-0.85768527,-1.576249004,-0.831464306,-1.075094348,-1.163664863,0.532997319
Psmb2,-1.243313023,-1.22133083,-1.236269133,-1.214786493,-1.122836038,-1.402096596,-1.389140587,-0.992799659,-1.006882458,-1.147832576,-0.110555128
Psmb3,-1.423329451,-1.226066516,-1.201428126,-1.17564602,-0.785014542,-0.621506473,-1.014349686,-0.472082075,-0.827879448,-0.970498056,0.566273004
Psmb4,-1.281718671,-1.418175337,-1.524992141,-1.13639537,-1.238704441,-0.522736894,-1.167224625,-0.66177101,-0.763461675,-1.131244066,0.717355602
Psmb5,-1.063117662,-1.421342081,-0.505116148,-1.059852221,-1.206993114,-1.534138059,-1.262274166,-1.122804883,-0.989186251,-0.953063404,-0.342772187
Psmb6,-0.130150846,0.016100062,-0.022657464,-0.077882345,-1.193346406,-0.559650753,-0.682435865,-0.212009133,-0.550461538,-0.984619616,-0.601004961
Qsox1,-0.117584083,-0.056013552,-0.066373811,-0.074228967,-0.177795616,-1.222333455,-1.179202331,-0.037047858,-0.085659222,-0.199110414,-0.829927201
Rbp4,0.039477126,-0.069984483,-0.037473248,0.092000978,0.153364477,0.445567974,-0.045062959,0.431367205,0.425359261,0.40625379,0.567900565
Reln,-1.690304462,-0.296192868,-0.536573874,-0.908711553,-1.348747391,-1.24635699,-1.438580587,-1.369599091,-0.808495355,-1.226881036,-0.593454485
Saa1,-1.44827886,-1.538291231,-1.559365739,-1.143146232,-1.25868865,-1.192934935,-2.630409987,-0.959576205,-0.667735787,-0.888802811,0.07507525
Saa2,-1.44827886,-1.538291231,-1.559365739,-1.143146232,-1.25868865,-1.192934935,-2.630409987,-0.959576205,-0.667735787,-0.888802811,0.07507525
Saa4,-1.165635589,-1.374310551,-1.366173562,-0.989969788,-0.78033465,-0.627823889,-0.601346944,-1.13837505,0.127959968,0.123977055,1.185074614
Sepp1,0.404115549,-0.825779025,-0.411990301,-0.710224711,-0.886064479,-0.830094481,-0.679853814,-0.514473573,-1.243670187,-1.485230661,-0.929417737
Serpina10,-0.719486948,-0.684975659,-0.791817339,-0.570279555,-0.081106434,-0.227992446,-0.489007691,-0.523125466,-0.786124815,-0.29509783,0.110922193
Serpina1a,0.925343213,0.84285906,0.877534601,0.967857631,1.02126647,1.263004467,1.143367158,1.428978152,1.482984513,1.330956619,0.876655398
Serpina1b,1.362884944,1.198169337,1.282134326,1.345853282,1.154654101,1.786135188,1.743683878,2.080117584,2.003337153,1.863112347,1.34925168
Serpina1c,-0.577606473,-0.522217599,-0.620840686,-0.474593107,-0.237764915,0.821756711,0.061445372,1.068709437,1.189766246,1.196233474,2.505972151
Serpina1d,0.361812285,0.444292683,0.288218566,0.490504625,0.59099032,0.82668579,0.955870181,0.771431967,0.82560355,0.797797971,0.799406694
Serpina1e,0.358557788,0.356652314,0.316885424,0.574672541,0.64956875,1.232109146,0.885036764,1.32592619,1.26795069,1.246907397,1.451815996
Serpina3k,1.139514996,1.061763207,0.987332281,1.092172639,1.248123327,1.859926751,1.387466193,1.828997431,2.153036715,1.869106806,1.487468967
Serpina3m,-0.152473319,-0.011243607,-0.259715451,-0.005500891,0.037200753,0.72658331,0.271905051,0.385707522,0.005535006,-0.025552402,0.643259169
Serpina3n,-0.494607743,-0.458253038,-0.589812324,-0.294197871,-0.046051306,0.319631819,-0.396861076,0.699936963,0.641466754,0.3938199,1.291986611
Serpina6,-1.030048869,-1.219877328,-1.337414309,-1.51087787,-1.020645303,-1.33000671,-0.727293352,-0.398432199,-0.860316852,-1.150986583,0.466602029
Serpinc1,0.315250946,0.32463855,0.300838614,0.384746973,0.476796199,0.994262416,0.720738131,0.947657001,1.155665137,1.054153285,1.204174999
